CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
52358,1,0.14754098360655737,0,3,7.0,4,0,0.4,0.8,4,3,2,2,0,0.06666666666666676,0.0,0.0,0.0,0.34951844672143756
52359,0,0.04918032786885246,2,3,13.0,5,0,0.6000000000000001,0.4000000000000001,2,5,1,8,0,0.20000000000000007,0.0625,0.0,0.043478260869565216,0.4547524539216591
52360,0,0.06557377049180328,1,1,14.0,4,0,0.6000000000000001,0.4000000000000001,1,4,2,4,0,0.0,0.0625,0.0,0.0,0.8130096310655712
52361,0,0.11475409836065574,0,1,7.0,6,1,0.6000000000000001,0.4000000000000001,3,5,1,6,0,0.20000000000000007,0.0625,0.0,0.06521739130434782,0.39988922736084187
52362,1,0.14754098360655737,1,1,14.0,4,0,0.4,0.6000000000000001,4,4,2,2,0,0.06666666666666676,0.0,0.0,0.0,0.346502969322133
52363,0,0.14754098360655737,2,1,17.0,4,1,0.6000000000000001,0.4000000000000001,3,5,1,1,0,0.20000000000000007,0.0625,0.0,0.08695652173913043,0.37228837810394166
52364,0,0.14754098360655737,1,1,10.0,4,1,0.4,0.6000000000000001,2,1,2,2,0,0.33333333333333337,0.0,0.0,0.17391304347826086,0.48647650696944517
52365,0,0.14754098360655737,1,3,22.0,5,0,0.6000000000000001,0.6000000000000001,2,5,1,5,0,0.13333333333333341,0.0625,0.0,0.043478260869565216,0.4814609680297855
52366,0,0.3278688524590164,2,1,7.0,1,1,0.6000000000000001,0.4000000000000001,3,1,1,8,0,0.06666666666666676,0.0625,0.0,0.043478260869565216,0.4129357826394658
52367,1,0.0,2,3,15.0,4,1,0.6000000000000001,0.6000000000000001,4,5,1,4,0,0.06666666666666676,0.125,0.06666666666666667,0.043478260869565216,0.44309055663251173
52368,0,0.1639344262295082,0,1,11.0,1,1,0.4,0.0,3,3,2,1,0,0.20000000000000007,0.0,0.0,0.06521739130434782,0.41539739684297977
52369,0,0.14754098360655737,2,1,7.0,4,0,0.4,0.4000000000000001,3,5,1,3,0,0.7333333333333333,0.0,0.0,0.0,0.3712729622449921
52370,0,0.3278688524590164,1,1,8.0,3,0,0.4,0.4000000000000001,1,3,1,4,0,0.5333333333333333,0.0625,0.26666666666666666,0.13043478260869565,0.8359949536908827
52371,0,0.0,2,3,10.0,3,0,0.4,0.4000000000000001,2,3,1,2,1,0.06666666666666676,0.0625,0.0,0.06521739130434782,0.43576725437705777
52372,0,0.0819672131147541,1,3,13.0,5,1,0.6000000000000001,0.4000000000000001,2,1,1,5,0,0.06666666666666676,0.0,0.0,0.06521739130434782,0.5909104895535247
52373,0,0.11475409836065574,2,1,7.0,4,0,0.4,0.6000000000000001,3,4,1,6,0,0.4,0.0625,0.0,0.043478260869565216,0.4090587402689313
52374,0,0.14754098360655737,2,1,11.0,0,1,0.4,0.0,3,3,1,3,1,0.06666666666666676,0.0,0.0,0.06521739130434782,0.3731499430751716
52375,0,0.21311475409836067,0,1,15.0,6,1,0.4,0.4000000000000001,2,3,1,4,0,0.0,0.0,0.0,0.15217391304347827,0.4300132311763439
52376,0,0.06557377049180328,1,3,14.0,4,1,0.4,0.4000000000000001,0,1,1,2,0,0.4666666666666667,0.125,0.5333333333333333,0.19565217391304346,0.6398043016708206
52377,1,0.14754098360655737,1,3,15.0,5,1,0.4,0.4000000000000001,0,1,1,5,0,0.0,0.25,0.2,0.06521739130434782,0.6183574879227053
52378,1,0.03278688524590164,0,1,8.0,4,0,0.4,0.6000000000000001,4,5,2,3,1,0.7999999999999999,0.0,0.0,0.0,0.41988984276439273
52379,1,0.0,0,1,7.0,4,0,0.6000000000000001,0.0,0,4,2,2,0,0.0,0.0625,0.2,0.15217391304347827,0.5368165174313055
52380,0,0.29508196721311475,1,1,26.0,3,1,0.6000000000000001,0.8,0,5,1,3,1,0.4666666666666667,0.0625,0.0,0.15217391304347827,0.6415889719683682
52381,0,0.14754098360655737,2,2,14.0,0,0,0.6000000000000001,0.0,3,4,2,10,0,0.4666666666666667,0.0625,0.0,0.043478260869565216,0.37259607987938087
52382,1,0.0,0,1,8.0,4,1,0.6000000000000001,0.4000000000000001,4,1,1,7,1,0.13333333333333341,0.0,0.06666666666666667,0.043478260869565216,0.42222837625773096
52383,0,0.29508196721311475,1,1,35.0,2,1,0.4,0.4000000000000001,0,1,1,5,1,0.4666666666666667,0.0625,0.0,0.043478260869565216,0.5963260408012554
52384,0,0.3442622950819672,1,3,13.0,5,1,0.6000000000000001,0.4000000000000001,2,5,1,5,0,0.0,0.0,0.06666666666666667,0.043478260869565216,0.4765069694452137
52385,1,0.0,2,2,15.0,1,0,0.6000000000000001,0.4000000000000001,3,3,1,2,0,0.2666666666666667,0.125,0.06666666666666667,0.043478260869565216,0.392073602264685
52386,0,0.21311475409836067,0,1,14.0,3,1,0.4,0.6000000000000001,0,4,1,3,0,0.0,0.25,0.06666666666666667,0.17391304347826086,0.7310071079110125
52387,0,0.01639344262295082,1,3,11.0,3,1,0.4,0.4000000000000001,2,5,2,1,0,0.4666666666666667,0.0,0.0,0.06521739130434782,0.5681097879934767
52388,0,0.27868852459016397,0,1,11.0,4,1,0.4,0.6000000000000001,3,3,2,4,0,0.20000000000000007,0.0,0.0,0.06521739130434782,0.4049970768331333
52389,0,0.42622950819672134,1,1,8.0,3,1,0.4,0.0,1,4,2,5,0,0.06666666666666676,0.0625,0.4666666666666667,0.17391304347826086,0.818425182313302
52390,0,0.36065573770491804,1,1,11.0,1,1,0.6000000000000001,0.4000000000000001,2,3,1,3,0,0.20000000000000007,0.0,0.0,0.043478260869565216,0.5123542262838856
52391,0,0.21311475409836067,2,1,14.0,0,1,0.6000000000000001,0.4000000000000001,3,3,1,3,0,0.20000000000000007,0.0625,0.0,0.043478260869565216,0.379857841779747
52392,0,0.27868852459016397,2,1,26.0,4,1,0.4,0.4000000000000001,3,4,2,2,0,0.13333333333333341,0.0625,0.0,0.06521739130434782,0.4129357826394658
52393,0,0.09836065573770492,0,3,13.0,3,1,0.4,0.4000000000000001,2,5,1,1,0,0.20000000000000007,0.0625,0.0,0.06521739130434782,0.44225976183882576
52394,0,0.11475409836065574,2,3,9.0,6,1,0.4,0.8,2,5,2,4,0,0.4666666666666667,0.125,0.13333333333333336,0.2608695652173913,0.4541370503707806
52395,0,0.04918032786885246,1,3,22.0,4,1,0.6000000000000001,0.4000000000000001,2,3,1,9,0,0.2666666666666667,0.0625,0.06666666666666667,0.043478260869565216,0.47081448659958763
52396,0,0.24590163934426232,0,1,15.0,3,0,0.6000000000000001,0.4000000000000001,4,1,2,2,0,0.13333333333333341,0.0,0.26666666666666666,0.17391304347826086,0.42072063755807865
52397,0,0.27868852459016397,0,3,7.0,5,0,0.6000000000000001,0.4000000000000001,2,3,1,8,0,0.06666666666666676,0.0,0.0,0.0,0.45441398196867594
52398,0,0.14754098360655737,0,1,13.0,2,1,0.6000000000000001,0.4000000000000001,4,3,1,2,0,0.13333333333333341,0.0,0.0,0.0,0.346902981630204
52399,0,0.49180327868852464,2,1,7.0,4,1,0.6000000000000001,0.0,2,3,1,1,0,0.8666666666666668,0.0625,0.06666666666666667,0.17391304347826086,0.45847564540447394
52400,0,0.36065573770491804,1,1,13.0,4,1,0.4,0.4000000000000001,0,4,1,4,0,0.20000000000000007,0.0,0.0,0.15217391304347827,0.6297424536139573
52401,0,0.11475409836065574,0,1,21.0,3,1,0.6000000000000001,0.4000000000000001,1,5,1,8,0,0.20000000000000007,0.0625,0.33333333333333337,0.19565217391304346,0.831010184928767
52402,1,0.0,0,3,7.0,1,1,0.6000000000000001,0.4000000000000001,3,3,1,4,0,0.2666666666666667,0.0625,0.0,0.043478260869565216,0.39721222191452044
52403,1,0.0,0,3,19.0,1,0,0.4,0.4000000000000001,2,4,2,6,0,0.0,0.0625,0.0,0.0,0.4850918489799686
52404,1,0.0,2,3,30.0,3,0,0.4,0.6000000000000001,2,4,2,1,1,0.7999999999999999,0.25,0.6,0.21739130434782608,0.44921382196375276
52405,0,0.13114754098360656,2,3,14.0,4,1,0.6000000000000001,0.4000000000000001,3,3,1,2,0,0.13333333333333341,0.0,0.0,0.0,0.38167328225483854
52406,1,0.0,0,1,15.0,0,1,0.4,0.4000000000000001,3,5,2,3,1,0.0,0.0,0.0,0.0,0.40530477860857256
52407,0,0.14754098360655737,0,3,19.0,4,0,0.6000000000000001,0.4000000000000001,3,4,1,2,0,0.13333333333333341,0.0,0.0,0.0,0.37025754638604264
52408,0,0.27868852459016397,0,1,8.0,3,1,0.4,0.4000000000000001,0,3,2,6,1,0.4666666666666667,0.125,0.06666666666666667,0.043478260869565216,0.6218345179851688
52409,0,0.03278688524590164,1,3,25.0,4,1,0.6000000000000001,0.6000000000000001,2,3,1,2,0,0.20000000000000007,0.0625,0.0,0.08695652173913043,0.5729407058678728
52410,0,0.14754098360655737,2,2,7.0,4,1,0.4,0.4000000000000001,3,3,1,1,0,0.6666666666666666,0.0,0.0,0.06521739130434782,0.37121142188990425
52411,0,0.45901639344262296,2,1,10.0,4,1,0.2,0.4000000000000001,2,3,1,1,1,0.33333333333333337,0.0625,0.0,0.043478260869565216,0.4318594418289793
52412,0,0.09836065573770492,2,1,10.0,3,0,0.4,0.6000000000000001,4,4,1,9,0,0.0,0.0625,0.0,0.043478260869565216,0.4257977168528262
52413,0,0.3278688524590164,2,3,20.0,3,0,0.6000000000000001,0.4000000000000001,2,3,1,4,1,0.4,0.0625,0.0,0.043478260869565216,0.4489676605434013
52414,1,0.0,0,1,14.0,0,1,0.4,0.6000000000000001,3,5,2,8,0,0.0,0.0625,0.0,0.0,0.38650420012923475
52415,0,0.14754098360655737,1,1,7.0,4,1,0.6000000000000001,0.6000000000000001,4,3,1,2,0,0.20000000000000007,0.0,0.0,0.0,0.3557955629403981
52416,0,0.01639344262295082,0,3,13.0,4,1,0.4,0.4000000000000001,2,5,2,1,0,0.20000000000000007,0.0625,0.0,0.06521739130434782,0.45841410504938607
52417,0,0.36065573770491804,2,1,9.0,3,0,0.4,0.6000000000000001,2,5,1,5,0,0.9333333333333335,0.0,0.0,0.043478260869565216,0.4550601556970983
52418,0,0.03278688524590164,0,1,8.0,4,0,0.6000000000000001,0.4000000000000001,3,4,1,1,0,0.13333333333333341,0.0625,0.0,0.043478260869565216,0.405550940028924
52419,0,0.01639344262295082,1,1,35.0,4,1,0.6000000000000001,0.8,2,4,1,2,0,0.20000000000000007,0.0,0.0,0.15217391304347827,0.5092156681744053
52420,0,0.09836065573770492,1,1,14.0,4,1,0.6000000000000001,0.4000000000000001,2,3,2,3,1,0.4,0.0625,0.0,0.0,0.5042616695898335
52421,0,0.0819672131147541,1,1,16.0,3,1,0.6000000000000001,0.4000000000000001,0,1,2,3,0,0.9333333333333335,0.0,0.0,0.06521739130434782,0.6536816517431305
52422,0,0.4426229508196722,0,1,17.0,3,0,0.4,0.4000000000000001,1,1,1,4,0,0.6,0.0,0.06666666666666667,0.2608695652173913,0.8010092618234407
52423,1,0.0,2,1,14.0,1,1,0.6000000000000001,0.6000000000000001,3,5,2,7,0,0.13333333333333341,0.0625,0.0,0.15217391304347827,0.3803809347979938
52424,0,0.27868852459016397,1,1,34.0,4,1,0.4,0.4000000000000001,1,5,1,4,0,0.13333333333333341,0.0625,0.8666666666666667,0.3695652173913043,0.8101172343764422
52425,0,0.19672131147540983,1,1,12.0,4,0,0.4,0.4000000000000001,0,4,2,5,0,0.4666666666666667,0.125,0.06666666666666667,0.043478260869565216,0.5654327825471552
52426,0,0.3114754098360656,1,3,9.0,4,0,0.4,0.4000000000000001,1,4,1,9,0,0.06666666666666676,0.0625,0.26666666666666666,0.021739130434782608,0.8186713437336532
52427,0,0.13114754098360656,1,1,22.0,4,0,0.6000000000000001,0.6000000000000001,0,4,2,2,0,0.5333333333333333,0.1875,0.13333333333333336,0.06521739130434782,0.5725099233822579
52428,0,0.14754098360655737,2,1,26.0,4,1,0.6000000000000001,0.4000000000000001,2,3,2,1,0,0.20000000000000007,0.0625,0.0,0.043478260869565216,0.37761161881904054
52429,1,0.14754098360655737,1,1,15.0,4,1,0.4,0.4000000000000001,3,5,2,4,0,0.20000000000000007,0.0625,0.0,0.0,0.3697959937228838
52430,0,0.11475409836065574,1,3,7.0,1,1,0.6000000000000001,0.6000000000000001,0,3,1,2,1,0.20000000000000007,0.4375,0.4666666666666667,0.13043478260869565,0.525646942982861
52431,1,0.0,0,1,9.0,4,0,0.4,0.4000000000000001,4,3,2,2,0,0.06666666666666676,0.125,0.4,0.15217391304347827,0.43336718052863166
52432,0,0.3770491803278689,0,1,28.0,3,1,0.4,0.8,1,1,2,2,1,0.13333333333333341,0.0625,0.06666666666666667,0.19565217391304346,0.7511308040247392
52433,0,0.14754098360655737,2,3,13.0,1,1,0.4,0.4000000000000001,3,3,1,1,1,0.9333333333333335,0.1875,0.26666666666666666,0.15217391304347827,0.3787193452106219
52434,0,0.24590163934426232,2,1,8.0,3,1,0.6000000000000001,0.6000000000000001,4,4,1,5,0,0.20000000000000007,0.0,0.0,0.0,0.4566602049293824
52435,0,0.1639344262295082,2,1,19.0,3,1,0.4,0.4000000000000001,2,1,1,2,0,0.4,0.125,0.13333333333333336,0.15217391304347827,0.4395519862149604
52436,0,0.03278688524590164,1,1,14.0,6,0,0.4,0.8,2,5,1,4,0,0.13333333333333341,0.0625,0.0,0.15217391304347827,0.6066340502784701
52437,0,0.09836065573770492,2,1,31.0,4,1,0.4,0.6000000000000001,2,4,2,2,0,0.13333333333333341,0.0625,0.0,0.043478260869565216,0.44062894242899775
52438,0,0.14754098360655737,2,1,34.0,2,1,0.6000000000000001,0.4000000000000001,3,1,1,5,0,0.6,0.0625,0.0,0.06521739130434782,0.3733037939628911
52439,0,0.24590163934426232,0,1,8.0,4,1,0.4,0.4000000000000001,0,1,1,3,1,0.20000000000000007,0.25,0.8,0.19565217391304346,0.6192190528939352
52440,0,0.21311475409836067,1,3,15.0,3,1,0.4,0.4000000000000001,2,5,1,1,0,0.06666666666666676,0.4375,0.4,0.021739130434782608,0.47610695713714263
52441,0,0.09836065573770492,1,1,34.0,4,1,0.6000000000000001,0.4000000000000001,2,3,1,2,1,0.06666666666666676,0.25,0.26666666666666666,0.15217391304347827,0.46792208991045875
52442,0,0.21311475409836067,1,2,12.0,3,1,0.4,0.4000000000000001,1,1,2,2,1,0.6666666666666666,0.0625,0.4,0.15217391304347827,0.8134711837287301
52443,0,0.14754098360655737,2,1,27.0,1,1,0.4,0.6000000000000001,3,5,1,1,0,0.20000000000000007,0.0,0.0,0.0,0.37835010308009476
52444,0,0.21311475409836067,0,1,14.0,4,1,0.6000000000000001,0.4000000000000001,2,1,1,4,1,0.4666666666666667,0.0625,0.06666666666666667,0.043478260869565216,0.43290562786547276
52445,0,0.29508196721311475,1,1,7.0,1,1,0.6000000000000001,0.4000000000000001,0,4,1,2,0,0.06666666666666676,0.1875,0.4,0.15217391304347827,0.536662666543586
52446,0,0.13114754098360656,2,3,14.0,4,0,0.6000000000000001,0.6000000000000001,3,3,1,1,0,0.7999999999999999,0.125,0.2,0.043478260869565216,0.38247330687098063
52447,0,0.0819672131147541,1,1,11.0,4,0,0.6000000000000001,0.6000000000000001,2,4,1,4,0,0.06666666666666676,0.0625,0.06666666666666667,0.10869565217391304,0.48856887904243207
52448,0,0.14754098360655737,2,3,14.0,4,1,0.6000000000000001,0.4000000000000001,3,1,2,4,1,0.6666666666666666,0.0625,0.0,0.043478260869565216,0.38905812486538044
52449,0,0.3442622950819672,1,3,22.0,4,0,0.6000000000000001,0.4000000000000001,2,3,1,9,0,0.20000000000000007,0.4375,0.4,0.15217391304347827,0.5058309486445736
52450,0,0.03278688524590164,2,1,14.0,4,1,0.6000000000000001,0.0,3,3,1,7,0,0.4666666666666667,0.0,0.0,0.0,0.383119480599403
52451,0,0.09836065573770492,1,3,14.0,4,1,0.4,0.4000000000000001,2,5,1,3,0,0.13333333333333341,0.125,0.06666666666666667,0.043478260869565216,0.5043847503000092
52452,1,0.0,1,3,7.0,4,1,0.6000000000000001,0.6000000000000001,2,5,1,2,0,0.0,0.0625,0.33333333333333337,0.15217391304347827,0.6066032801009261
52453,0,0.18032786885245902,0,2,16.0,6,1,0.6000000000000001,0.4000000000000001,2,3,1,4,0,0.0,0.0,0.0,0.043478260869565216,0.49469214437367304
52454,0,0.13114754098360656,2,1,14.0,0,1,0.6000000000000001,0.6000000000000001,3,5,2,2,0,0.5333333333333333,0.0625,0.0,0.043478260869565216,0.3830887104218591
52455,0,0.11475409836065574,1,3,35.0,1,1,0.4,0.4000000000000001,0,4,1,4,0,0.06666666666666676,0.0625,0.0,0.06521739130434782,0.5923259177205452
52456,1,0.14754098360655737,2,1,8.0,4,0,0.6000000000000001,0.4000000000000001,3,5,1,2,1,0.06666666666666676,0.0625,0.0,0.0,0.37151912366534356
52457,1,0.26229508196721313,1,1,8.0,2,0,0.6000000000000001,0.6000000000000001,0,1,1,1,0,0.33333333333333337,0.0,0.0,0.19565217391304346,0.6206037108834117
52458,1,0.01639344262295082,2,1,8.0,3,1,0.4,0.4000000000000001,2,4,1,5,0,0.0,0.0625,0.0,0.08695652173913043,0.4570909874149974
52459,0,0.0819672131147541,0,1,7.0,1,1,0.6000000000000001,0.4000000000000001,2,5,1,5,0,0.20000000000000007,0.0,0.0,0.043478260869565216,0.4334594910612634
52460,0,0.3442622950819672,2,1,14.0,6,0,0.6000000000000001,0.4000000000000001,3,5,1,9,0,0.06666666666666676,0.375,0.4,0.13043478260869565,0.38053478568571336
52461,0,0.11475409836065574,2,1,13.0,0,1,0.6000000000000001,0.4000000000000001,3,1,2,2,0,0.13333333333333341,0.0,0.0,0.0,0.39915074309978765
52462,0,0.45901639344262296,1,3,32.0,5,1,0.4,0.6000000000000001,5,1,1,2,0,0.2666666666666667,0.0,0.06666666666666667,0.2826086956521739,0.9103664728145481
52463,0,0.11475409836065574,1,1,7.0,4,1,0.4,0.4000000000000001,2,1,1,10,0,0.4,0.0,0.06666666666666667,0.021739130434782608,0.4764454290901258
52464,0,0.14754098360655737,2,1,9.0,4,0,0.4,0.4000000000000001,3,1,1,2,0,0.6666666666666666,0.0625,0.0,0.0,0.37111911135727255
52465,0,0.18032786885245902,1,3,20.0,4,1,0.6000000000000001,0.4000000000000001,2,4,1,1,0,0.0,0.1875,0.4,0.15217391304347827,0.6130650173851503
52466,0,0.18032786885245902,2,3,22.0,4,0,0.4,0.4000000000000001,2,4,2,3,0,0.06666666666666676,0.0625,0.0,0.043478260869565216,0.43687498076863895
52467,0,0.14754098360655737,1,3,7.0,4,0,0.6000000000000001,0.4000000000000001,2,3,2,7,0,0.13333333333333341,0.0625,0.0,0.0,0.5174005354010892
52468,0,0.03278688524590164,2,1,9.0,3,1,0.4,0.4000000000000001,4,5,2,2,1,0.4666666666666667,0.0,0.0,0.10869565217391304,0.4530293239791993
52469,0,0.13114754098360656,1,1,16.0,3,0,0.4,0.4000000000000001,2,3,2,4,1,0.33333333333333337,0.0,0.0,0.08695652173913043,0.4966922059140281
52470,0,0.19672131147540983,1,3,12.0,3,1,0.4,0.0,0,3,1,3,0,0.0,0.1875,0.4,0.13043478260869565,0.5611557278685497
52471,0,0.03278688524590164,0,1,8.0,4,1,0.4,0.4000000000000001,2,1,1,2,0,0.5333333333333333,0.0625,0.0,0.06521739130434782,0.5801101572356072
52472,0,0.3770491803278689,1,3,15.0,5,1,0.4,0.4000000000000001,5,3,1,5,1,0.2666666666666667,0.0,0.0,0.0,0.9025200775408474
52473,0,0.14754098360655737,2,1,16.0,2,1,0.4,0.0,3,3,1,3,0,0.33333333333333337,0.0,0.06666666666666667,0.043478260869565216,0.37148835348779957
52474,0,0.14754098360655737,0,1,12.0,4,1,0.6000000000000001,0.0,2,5,1,4,1,0.13333333333333341,0.0,0.0,0.043478260869565216,0.47884550293855194
52475,0,0.24590163934426232,1,1,15.0,6,1,0.6000000000000001,0.6000000000000001,5,1,2,9,0,0.2666666666666667,0.0625,0.0,0.021739130434782608,0.911197267608234
52476,0,0.13114754098360656,2,1,34.0,4,1,0.4,0.0,2,3,1,2,0,0.4,0.375,0.33333333333333337,0.17391304347826086,0.41253577033139477
52477,0,0.11475409836065574,0,1,16.0,1,1,0.6000000000000001,0.6000000000000001,2,3,1,2,0,0.20000000000000007,0.0625,0.4,0.15217391304347827,0.4634911843441336
52478,0,0.21311475409836067,2,3,20.0,4,0,0.4,0.4000000000000001,2,5,1,2,0,0.2666666666666667,0.0,0.0,0.043478260869565216,0.45044462906550964
52479,0,0.26229508196721313,2,1,33.0,1,1,0.4,0.0,4,4,1,6,0,0.06666666666666676,0.0625,0.0,0.043478260869565216,0.4577371611434197
52480,0,0.13114754098360656,2,1,13.0,4,1,0.6000000000000001,0.6000000000000001,3,1,1,2,0,0.4666666666666667,0.0625,0.0,0.021739130434782608,0.390473553032401
52481,0,0.3114754098360656,1,3,7.0,4,1,0.4,0.0,1,5,2,2,0,0.2666666666666667,0.0625,0.0,0.2608695652173913,0.8482414843533647
52482,1,0.0,2,1,14.0,0,1,0.4,0.4000000000000001,3,4,1,2,1,0.4,0.0,0.0,0.0,0.38179636296501435
52483,0,0.0,0,1,32.0,6,0,0.6000000000000001,0.6000000000000001,3,3,1,2,1,0.20000000000000007,0.0625,0.0,0.06521739130434782,0.39428905504784756
52484,0,0.3770491803278689,0,1,26.0,3,1,0.4,0.4000000000000001,1,3,1,3,1,0.2666666666666667,0.0,0.7333333333333334,0.06521739130434782,0.6537124219206744
52485,0,0.0819672131147541,2,1,11.0,6,0,0.4,0.0,3,1,1,4,0,0.4,0.0625,0.0,0.043478260869565216,0.409612603464722
52486,0,0.27868852459016397,1,1,13.0,3,0,0.4,0.4000000000000001,5,1,1,1,1,0.20000000000000007,0.0625,0.0,0.21739130434782608,0.8938428874734607
52487,0,0.14754098360655737,2,1,13.0,0,1,0.4,0.6000000000000001,3,4,1,2,0,0.06666666666666676,0.0625,0.0,0.021739130434782608,0.3735807255607865
52488,0,0.29508196721311475,1,1,11.0,3,0,0.4,0.8,2,5,2,2,1,0.20000000000000007,0.0,0.0,0.08695652173913043,0.4852149296901443
52489,0,0.29508196721311475,0,3,32.0,5,1,0.4,0.6000000000000001,2,5,1,2,0,0.2666666666666667,0.1875,0.2,0.10869565217391304,0.44262900396935284
52490,0,0.06557377049180328,0,3,8.0,6,1,0.4,0.4000000000000001,2,5,2,8,0,0.13333333333333341,0.0625,0.0,0.06521739130434782,0.4717683621034493
52491,0,0.14754098360655737,2,1,18.0,4,0,0.6000000000000001,0.4000000000000001,2,3,1,10,1,0.06666666666666676,0.0,0.0,0.021739130434782608,0.45118311332656386
52492,0,0.11475409836065574,0,1,16.0,4,1,0.4,0.0,2,1,1,2,0,0.13333333333333341,0.1875,0.4,0.043478260869565216,0.4530600941567433
52493,0,0.36065573770491804,2,1,31.0,4,0,0.4,0.4000000000000001,3,5,1,2,0,0.20000000000000007,0.0625,0.0,0.08695652173913043,0.4065048155327856
52494,0,0.19672131147540983,1,1,16.0,3,1,0.6000000000000001,0.4000000000000001,2,5,1,3,0,0.13333333333333341,0.1875,0.4,0.15217391304347827,0.4731530200929259
52495,0,0.0,2,1,25.0,6,1,0.6000000000000001,0.6000000000000001,4,5,1,2,0,0.0,0.0,0.0,0.15217391304347827,0.43281331733284095
52496,0,0.13114754098360656,1,1,24.0,4,1,0.4,0.0,2,5,1,2,0,0.0,0.0625,0.0,0.21739130434782608,0.46795286008800274
52497,0,0.01639344262295082,2,1,33.0,3,0,0.4,0.8,2,5,1,1,0,0.6666666666666666,0.0625,0.0,0.0,0.4577679313209637
52498,0,0.0,2,1,11.0,0,1,0.6000000000000001,0.4000000000000001,3,1,2,2,0,0.4666666666666667,0.0,0.06666666666666667,0.043478260869565216,0.4036124188436567
52499,1,0.14754098360655737,0,3,9.0,3,0,0.6000000000000001,0.4000000000000001,4,1,2,2,1,0.06666666666666676,0.0625,0.0,0.0,0.35598018400566167
52500,0,0.3278688524590164,1,2,32.0,4,0,0.6000000000000001,0.4000000000000001,5,3,1,4,0,0.2666666666666667,0.0625,0.0,0.0,0.9125819255977106
52501,0,0.19672131147540983,2,1,9.0,0,1,0.6000000000000001,0.6000000000000001,2,3,1,1,0,0.2666666666666667,0.0,0.0,0.15217391304347827,0.40213545032154835
52502,0,0.21311475409836067,1,1,21.0,4,0,0.6000000000000001,0.6000000000000001,0,3,1,2,0,0.13333333333333341,0.375,0.8666666666666667,0.2608695652173913,0.6287885781100956
52503,0,0.13114754098360656,0,1,14.0,4,0,0.4,0.4000000000000001,2,3,1,2,0,0.06666666666666676,0.0,0.06666666666666667,0.19565217391304346,0.43533647189144276
52504,0,0.1639344262295082,1,1,25.0,4,1,0.4,0.4000000000000001,2,3,1,4,0,0.4,0.0,0.0,0.043478260869565216,0.48518415951260035
52505,0,0.19672131147540983,0,1,10.0,3,0,0.4,0.4000000000000001,2,3,2,1,0,0.13333333333333341,0.1875,0.13333333333333336,0.17391304347826086,0.4628450106157112
52506,0,0.29508196721311475,1,1,8.0,6,0,0.4,0.6000000000000001,2,1,1,2,0,0.5333333333333333,0.1875,0.13333333333333336,0.19565217391304346,0.4852456998676882
52507,0,0.18032786885245902,1,1,8.0,3,0,0.4,0.6000000000000001,0,3,1,4,1,0.5333333333333333,0.0,0.0,0.043478260869565216,0.5463552724699221
52508,1,0.0,1,3,16.0,3,1,0.4,0.6000000000000001,0,5,1,10,0,0.4,0.0,0.33333333333333337,0.0,0.6248192252069295
52509,0,0.1639344262295082,2,1,16.0,3,0,0.6000000000000001,0.4000000000000001,4,4,1,2,0,0.0,0.25,0.4,0.15217391304347827,0.4288131942521308
52510,0,0.21311475409836067,1,1,22.0,4,0,0.4,0.4000000000000001,0,1,2,7,1,0.2666666666666667,0.1875,0.13333333333333336,0.06521739130434782,0.5521708360257238
52511,0,0.27868852459016397,0,2,7.0,6,1,0.4,0.4000000000000001,2,1,1,5,1,0.0,0.0625,0.0,0.043478260869565216,0.48441490507400226
52512,0,0.3442622950819672,0,1,10.0,3,1,0.4,0.6000000000000001,1,1,1,3,0,0.9333333333333335,0.0,0.06666666666666667,0.043478260869565216,0.7754700144619834
52513,1,0.0,1,3,21.0,3,1,0.4,0.8,2,1,1,7,1,0.20000000000000007,0.0,0.06666666666666667,0.043478260869565216,0.47509154127819314
52514,0,0.0,0,1,8.0,1,0,0.4,0.4000000000000001,4,1,2,2,1,0.13333333333333341,0.0,0.0,0.06521739130434782,0.4233976430044001
52515,0,0.0,2,1,14.0,3,0,0.4,0.0,3,3,1,8,0,0.4,0.0,0.0,0.043478260869565216,0.41592048986122643
52516,0,0.0,0,1,14.0,0,1,0.4,0.4000000000000001,3,1,2,3,0,0.13333333333333341,0.0,0.0,0.043478260869565216,0.38708883350256934
52517,1,0.14754098360655737,2,1,13.0,4,1,0.6000000000000001,0.4000000000000001,3,5,2,4,1,0.20000000000000007,0.0,0.0,0.06521739130434782,0.3743499799993846
52518,0,0.03278688524590164,1,3,16.0,3,1,0.4,0.6000000000000001,2,3,2,10,0,0.0,0.0625,0.0,0.08695652173913043,0.4882919474445367
52519,0,0.14754098360655737,1,1,11.0,4,0,0.4,0.4000000000000001,0,5,1,5,0,0.06666666666666676,0.0625,0.0,0.043478260869565216,0.5541093572109911
52520,0,0.0,0,1,8.0,4,1,0.6000000000000001,0.0,2,3,1,2,0,0.4,0.0625,0.0,0.15217391304347827,0.4678913197329148
